,token_ratio,char_ratio,levenstein_ratio,jaccard_similarity_tokens,jaccard_similarity_tokens_no_stops,jaccard_similarity_lemmas,jaccard_similarity_lemmas_no_stops,jaccard_similarity_lesk,wu-palmer_similarity,path_similarity,leacock_similarity,unigram_vector_similarity,bigram_vector_similarity,trigram_vector_similarity,quadgram_vector_similarity,token_bigram_jaccard_similarity,token_trigram_jaccard_similarity,token_quadgram_jaccard_similarity,lemma_bigram_jaccard_similarity,lemma_trigram_jaccard_similarity,lemma_quadgram_jaccard_similarity,char_bigram_jaccard_similarity,char_trigram_jaccard_similarity,char_quadgram_jaccard_simmilarity,char_bigram_vector_cosine_similarity,char_trigram_vector_cosine_similarity,char_quadgram_vector_cosine_similarity,lesk_sentence_wu_palmer,lesk_sentence_path,lesk_sentence_leacock,sentiwordnet_pos_difference,sentiwordnet_neg_difference
10,0.9,0.839622641509434,0.5283018867924528,0.5416666666666667,0.7142857142857143,0.5416666666666667,0.7142857142857143,0.6,0.8819444444444444,0.8166666666666668,1.7840546375676491,0.8512820512820513,0.7150259067357513,0.6178010471204188,0.5396825396825397,0.16129032258064513,0.030303030303030276,0.0,0.16129032258064513,0.030303030303030276,0.0,0.632183908045977,0.4715447154471545,0.375,0.8000921970055506,0.6221986633541583,0.5316539705108219,0.8217460317460316,0.7806593406593406,1.5030656408106433,0.03387499999999999,0.020812499999999998
11,0.7931034482758621,0.8141025641025641,0.5064102564102564,0.36363636363636365,0.4117647058823529,0.40625,0.4117647058823529,0.3928571428571429,0.8644048568390674,0.7365800865800864,2.7424510565255993,0.8551236749116607,0.6192170818505338,0.4659498207885305,0.3971119133574007,0.08695652173913049,0.04347826086956519,0.0,0.08695652173913049,0.04347826086956519,0.0,0.512,0.328125,0.25233644859813087,0.6908978546245185,0.4654150129181679,0.4139996016882936,0.7698317798073001,0.6258423101446356,2.1404804471290473,0.0,0.020833333333333332
12,0.8333333333333334,0.918918918918919,0.9189189189189189,0.8333333333333334,0.6666666666666667,0.8333333333333334,0.6666666666666667,0.8333333333333334,0.9117647058823529,0.90625,1.9499445819939063,0.9577464788732394,0.9565217391304348,0.9253731343283582,0.8923076923076924,0.5,0.4,0.25,0.5,0.4,0.25,0.9411764705882353,0.8611111111111112,0.8055555555555556,0.9621404708847275,0.9263021722341557,0.8932596002688615,0.9019607843137254,0.8958333333333334,1.936550172802458,0.0,0.0
13,0.9666666666666667,0.9766081871345029,0.23391812865497075,0.7777777777777778,0.8571428571428572,0.7692307692307692,0.8571428571428572,0.7619047619047619,0.8888888888888888,0.8575708061002179,2.488852847525476,0.9467455621301775,0.8869047619047619,0.844311377245509,0.8072289156626506,0.5,0.3414634146341463,0.2325581395348837,0.5,0.3414634146341463,0.2325581395348837,0.868421052631579,0.7636363636363637,0.6918918918918919,0.9328198302298673,0.8723821459568271,0.8230953091666918,0.9425087108013936,0.9146341463414634,2.6552257692778567,0.005952380952380952,0.017857142857142856
14,0.631578947368421,0.6846846846846847,0.5045045045045045,0.5,0.5555555555555556,0.5,0.5555555555555556,0.4375,0.6646825396825398,0.5854166666666667,2.3280477839764315,0.7914438502673797,0.7243243243243244,0.6229508196721312,0.56353591160221,0.20833333333333337,0.125,0.08695652173913049,0.20833333333333337,0.125,0.08695652173913049,0.6666666666666667,0.4910714285714286,0.41463414634146345,0.8056359992794992,0.6526883999726368,0.5849860190758288,0.6367739403453689,0.588512677798392,2.292406925350584,0.019230769230769232,0.0
15,0.9242424242424242,0.8822115384615384,0.53125,0.35820895522388063,0.326530612244898,0.4285714285714286,0.4130434782608695,0.4,0.8482268863786244,0.7236489898989898,2.607109016877849,0.9016602809706258,0.7451984635083226,0.5930680359435173,0.5148005148005148,0.17924528301886788,0.08849557522123896,0.03418803418803418,0.21359223300970875,0.11818181818181817,0.07079646017699115,0.6188118811881188,0.43236714975845414,0.345703125,0.8871641955976365,0.710359152691125,0.6035826980734864,0.7935109068035338,0.6761566280084799,2.286878768748538,0.03409090909090909,0.005681818181818182
16,0.7666666666666667,0.8905109489051095,0.3941605839416058,0.32258064516129037,0.125,0.32258064516129037,0.125,0.31818181818181823,0.6915572608481262,0.5590544871794872,2.336869637231403,0.803088803088803,0.5525291828793775,0.39215686274509803,0.30039525691699603,0.0888888888888889,0.04347826086956519,0.021739130434782594,0.0888888888888889,0.04347826086956519,0.021739130434782594,0.4482758620689655,0.2571428571428571,0.1840796019900498,0.7078849144574749,0.49957116930919815,0.34751014671626296,0.7640252549308277,0.6248026483320601,2.6542055269209412,0.006578947368421052,0.013157894736842105
17,0.7692307692307693,0.8541666666666666,0.6805555555555556,0.5769230769230769,0.46153846153846156,0.7083333333333333,0.5833333333333333,0.6363636363636364,0.8750457875457875,0.7966269841269842,2.075904718845659,0.8539325842696629,0.7773584905660378,0.714828897338403,0.6896551724137931,0.4193548387096774,0.3548387096774194,0.33333333333333337,0.4666666666666667,0.4,0.33333333333333337,0.71875,0.5782312925170068,0.5471698113207547,0.8912106430336257,0.7813914153077969,0.7179555236623253,0.8861325611325612,0.827145977145977,2.1346382954542533,0.03125,0.0
18,0.7818181818181819,0.7785016286644951,0.5342019543973942,0.3076923076923077,0.32258064516129037,0.39583333333333337,0.32258064516129037,0.3783783783783784,0.9209641971630276,0.7859347442680775,2.982218190232264,0.8461538461538461,0.6838235294117647,0.5719557195571956,0.5,0.14102564102564108,0.0337078651685393,0.0,0.14102564102564108,0.0337078651685393,0.0,0.5333333333333333,0.37010676156583633,0.28613569321533927,0.8432265864853676,0.7350949580037148,0.6529492580374451,0.79500645980268,0.6451852266507438,2.382271646362957,0.022058823529411766,0.003676470588235294
19,0.7931034482758621,0.88125,0.475,0.36363636363636365,0.4,0.375,0.4,0.47619047619047616,0.7195054945054946,0.6309523809523809,1.9135395692498256,0.8637873754152824,0.6086956521739131,0.4511784511784512,0.4067796610169492,0.17500000000000004,0.14634146341463417,0.12195121951219512,0.17500000000000004,0.14634146341463417,0.12195121951219512,0.5245901639344263,0.32984293193717273,0.2783018867924528,0.7480740530222407,0.5133981298676037,0.4348428935528515,0.7312139062139063,0.6742706992706993,1.8170124390856106,0.005952380952380952,0.023809523809523808
20,0.8648648648648649,0.9004524886877828,0.6153846153846154,0.4736842105263158,0.5294117647058824,0.48571428571428577,0.5,0.4,0.7933794466403161,0.7340673818934689,1.8604106633190474,0.8904761904761904,0.7655502392344498,0.6490384615384616,0.5845410628019324,0.21818181818181814,0.08333333333333337,0.032786885245901676,0.24528301886792447,0.10169491525423724,0.050000000000000044,0.6456692913385826,0.47706422018348627,0.403921568627451,0.902789511311526,0.7473294055650439,0.6548228100133987,0.8156862745098039,0.7390374331550802,1.9854808495423566,0.0625,0.017857142857142856
21,0.8260869565217391,0.9133858267716536,0.5118110236220472,0.3125,0.33333333333333337,0.3125,0.33333333333333337,0.3913043478260869,0.7523892773892774,0.6032509157509158,2.240161182984054,0.823045267489712,0.5809128630705395,0.41841004184100417,0.3628691983122363,0.1428571428571429,0.05555555555555558,0.02857142857142858,0.1428571428571429,0.05555555555555558,0.02857142857142858,0.43410852713178294,0.2692307692307693,0.22395833333333337,0.6852450672818218,0.44722736078907915,0.3736016110400384,0.6995170189287836,0.6186491286491286,1.8167477616707337,0.0661764705882353,0.014705882352941176
22,0.8518518518518519,0.8627450980392157,0.7124183006535948,0.6,0.6153846153846154,0.6,0.6153846153846154,0.6111111111111112,0.8137529137529138,0.7517482517482517,2.297353702137798,0.8842105263157894,0.784452296819788,0.7117437722419929,0.6738351254480287,0.34285714285714286,0.2432432432432432,0.18918918918918914,0.34285714285714286,0.2432432432432432,0.18918918918918914,0.7884615384615384,0.5947712418300654,0.5329341317365269,0.876154700280452,0.7867108822262708,0.7246335011257556,0.8202380952380953,0.7699288806431663,2.3270928515685503,0.007352941176470588,0.007352941176470588
23,0.5789473684210527,0.6666666666666666,0.36036036036036034,0.38095238095238093,0.5555555555555556,0.38095238095238093,0.5555555555555556,0.4375,0.709750566893424,0.6259920634920635,2.6025892001153927,0.7567567567567568,0.6666666666666666,0.5303867403314917,0.43575418994413406,0.03703703703703709,0.0,0.0,0.03703703703703709,0.0,0.0,0.5903614457831325,0.38655462184873945,0.29104477611940294,0.7329966878690527,0.5391773738904387,0.4395661392834955,0.6618873190301762,0.613985088985089,2.489209319159268,0.019230769230769232,0.0
24,0.8333333333333334,0.9594594594594594,0.22972972972972971,0.4666666666666667,0.75,0.4666666666666667,0.75,0.5384615384615384,0.9226190476190476,0.888888888888889,3.264739300762582,0.8689655172413793,0.7552447552447552,0.7092198581560284,0.6762589928057554,0.33333333333333337,0.19999999999999996,0.06666666666666665,0.33333333333333337,0.19999999999999996,0.06666666666666665,0.6447368421052632,0.5617977528089888,0.5108695652173914,0.7855020457594546,0.717394940441452,0.6764165534414999,0.7789449112978525,0.7291412291412291,2.2829936978722056,0.0,0.0
25,0.8571428571428571,0.8152173913043478,0.5108695652173914,0.3090909090909091,0.21212121212121215,0.3090909090909091,0.21212121212121215,0.28260869565217395,0.7642876710184403,0.5580128205128205,1.897432715307711,0.8542914171656687,0.6412825651302605,0.49899396378269617,0.40404040404040403,0.1558441558441559,0.07407407407407407,0.03658536585365857,0.1558441558441559,0.07407407407407407,0.03658536585365857,0.463855421686747,0.33333333333333337,0.24929971988795518,0.8350578331061792,0.6611583832325227,0.5103709304485159,0.7319039033882784,0.5925042839105339,1.8999508672463477,0.010714285714285714,0.017857142857142856
26,0.6428571428571429,0.8690476190476191,0.30952380952380953,0.09523809523809523,0.08333333333333337,0.15000000000000002,0.18181818181818177,0.11111111111111116,0.5581501831501832,0.3605654761904762,1.4938542086701836,0.7770700636942676,0.45161290322580644,0.23529411764705882,0.18543046357615894,0.0,0.0,0.0,0.0,0.0,0.0,0.3263157894736842,0.13533834586466165,0.1021897810218978,0.5289370814097133,0.2554047221193984,0.18592445034090566,0.41540404040404044,0.2856227106227106,1.0474121665235299,0.11363636363636363,0.045454545454545456
27,0.7241379310344828,0.7624309392265194,0.41436464088397795,0.3125,0.3157894736842105,0.32258064516129037,0.3157894736842105,0.375,0.7914734388418599,0.6825718141507615,2.3325809017980106,0.7648902821316614,0.5867507886435331,0.45714285714285713,0.38977635782747605,0.19999999999999996,0.09523809523809523,0.04761904761904767,0.19999999999999996,0.09523809523809523,0.04761904761904767,0.44285714285714284,0.28773584905660377,0.2297872340425532,0.7430264212089494,0.540917647589867,0.4410127024376842,0.7148348894213555,0.6345485466914038,2.146415872584962,0.006578947368421052,0.07236842105263158
28,0.8620689655172413,0.8562874251497006,0.2934131736526946,0.72,0.8571428571428572,0.75,0.8571428571428572,0.75,0.8590686274509803,0.8349264705882353,2.3987297326317467,0.9225806451612903,0.8636363636363636,0.803921568627451,0.756578947368421,0.4054054054054054,0.25,0.1428571428571429,0.4054054054054054,0.25,0.1428571428571429,0.8240740740740741,0.7032258064516129,0.6228571428571428,0.8975274678557502,0.8145988684138069,0.7576144084141585,0.9230769230769231,0.9047619047619048,2.595611074063546,0.0125,0.01875
29,0.8947368421052632,0.9043478260869565,0.5478260869565217,0.36,0.33333333333333337,0.36,0.33333333333333337,0.4444444444444444,0.7485714285714287,0.6163095238095238,1.8523519310967371,0.8310502283105022,0.6451612903225806,0.5023255813953489,0.4507042253521127,0.1724137931034483,0.1428571428571429,0.11111111111111116,0.1724137931034483,0.1428571428571429,0.11111111111111116,0.4666666666666667,0.32666666666666666,0.2857142857142857,0.7772443911263789,0.5716148905475348,0.4805746599662526,0.7529154396801455,0.6581845238095237,1.8157404361016676,0.07291666666666667,0.052083333333333336
30,0.8,0.7667844522968198,0.6289752650176679,0.5652173913043479,0.5185185185185186,0.6,0.5769230769230769,0.5833333333333333,0.8963399695542552,0.8166056166056166,2.566294935539747,0.864,0.7991967871485943,0.6975806451612904,0.6396761133603239,0.34375,0.22857142857142854,0.15068493150684936,0.3870967741935484,0.2647058823529411,0.18309859154929575,0.7222222222222222,0.547244094488189,0.4733333333333334,0.9360027472071494,0.8058974514486196,0.73380580899118,0.8563310733799269,0.793892924401399,2.488798742550175,0.003676470588235294,0.022058823529411766
31,0.7647058823529411,0.7076923076923077,0.5128205128205128,0.4285714285714286,0.4,0.4444444444444444,0.4,0.47619047619047616,0.7641936151224078,0.6441922112974745,2.2068075426651674,0.8168168168168168,0.7190332326283988,0.6382978723404256,0.5749235474006116,0.2272727272727273,0.12,0.05882352941176472,0.2558139534883721,0.1428571428571429,0.05882352941176472,0.6697247706422018,0.5,0.41237113402061853,0.8662805324967346,0.783251661982603,0.6915663194369313,0.7223838253250018,0.646628045157457,1.9011978355511072,0.023809523809523808,0.005952380952380952
32,0.96,0.9849624060150376,0.4887218045112782,0.4838709677419355,0.5,0.4838709677419355,0.5,0.5,0.8369278966647387,0.7476190476190476,2.455326492095268,0.9015151515151515,0.7557251908396947,0.6,0.49612403100775193,0.14634146341463417,0.046511627906976716,0.0,0.14634146341463417,0.046511627906976716,0.0,0.6875,0.4545454545454546,0.34224598930481287,0.8340891038759785,0.6344764205965157,0.5155986946151915,0.8048048048048049,0.739991914991915,2.0607394803282495,0.006578947368421052,0.0
33,1.0,0.9361702127659575,0.5673758865248226,0.4137931034482759,0.4444444444444444,0.4285714285714286,0.4444444444444444,0.4736842105263158,0.8291025641025641,0.7551282051282051,2.2330284034430044,0.9084249084249084,0.6789667896678967,0.550185873605948,0.50187265917603,0.22857142857142854,0.16666666666666663,0.11111111111111116,0.22857142857142854,0.16666666666666663,0.11111111111111116,0.5925925925925926,0.40718562874251496,0.3529411764705882,0.7850423763659176,0.6175860426403799,0.5423759975728566,0.7949601415595624,0.7272125723738626,2.034508307353383,0.0234375,0.0390625
34,0.84375,0.9,0.38749999999999996,0.4,0.375,0.4,0.375,0.3846153846153846,0.7521667416404259,0.6203621031746032,2.3136761040709364,0.881578947368421,0.6556291390728477,0.54,0.4563758389261745,0.1875,0.07843137254901966,0.019230769230769273,0.1875,0.07843137254901966,0.019230769230769273,0.5677966101694916,0.3655913978494624,0.2850467289719626,0.7691021351878916,0.6451681408775533,0.5305163044093556,0.74734630694383,0.6273109243697478,2.2509979895089045,0.05263157894736842,0.0
35,0.782608695652174,0.8267716535433071,0.7007874015748031,0.4137931034482759,0.5384615384615384,0.4137931034482759,0.5384615384615384,0.47619047619047616,0.811072261072261,0.7243589743589743,2.599243665550776,0.853448275862069,0.6956521739130435,0.6228070175438597,0.5929203539823009,0.30000000000000004,0.19354838709677424,0.12903225806451613,0.30000000000000004,0.19354838709677424,0.12903225806451613,0.5338983050847458,0.45695364238410596,0.4267515923566879,0.7892505340920637,0.6493101947250304,0.6018459127873949,0.7589010212235364,0.6930362740707567,2.0825797737588307,0.022058823529411766,0.014705882352941176
36,0.8461538461538461,0.9245283018867925,0.4716981132075472,0.28260869565217395,0.17391304347826086,0.28888888888888886,0.17391304347826086,0.23529411764705888,0.8145635274311744,0.6103894335511982,2.5908116122209908,0.8578431372549019,0.6502463054187192,0.504950495049505,0.42786069651741293,0.07692307692307687,0.014925373134328401,0.0,0.07692307692307687,0.014925373134328401,0.0,0.5037593984962406,0.30165289256198347,0.24734982332155475,0.806287875583272,0.6793118472648141,0.5618437046403917,0.6441379758452929,0.4859266072680706,1.9928323239485244,0.005952380952380952,0.005952380952380952
37,0.8888888888888888,0.8790697674418605,0.7441860465116279,0.6774193548387097,0.55,0.7241379310344828,0.6111111111111112,0.72,0.9125940780352544,0.8543028322440087,2.873878875570809,0.9257425742574258,0.8507462686567164,0.785,0.7386934673366834,0.4545454545454546,0.36170212765957444,0.3191489361702128,0.4545454545454546,0.36170212765957444,0.3191489361702128,0.8214285714285714,0.6666666666666667,0.5789473684210527,0.9404261374515123,0.8545355580570874,0.8034901408863279,0.9284985847485846,0.8883928571428572,3.0581247259666386,0.025,0.025
38,0.90625,0.8076923076923077,0.42307692307692313,0.26027397260273977,0.14893617021276595,0.27142857142857146,0.17391304347826086,0.30000000000000004,0.7495050841896003,0.5741421568627451,2.099187418372612,0.8696808510638298,0.7173333333333334,0.5213903743315508,0.4075067024128686,0.08411214953271029,0.02608695652173909,0.01754385964912286,0.09433962264150941,0.02608695652173909,0.01754385964912286,0.5628140703517588,0.33333333333333337,0.24329501915708818,0.8921006113121527,0.7278749425222227,0.589809329260993,0.745279715751852,0.5916710285131338,1.9267417392522281,0.020348837209302327,0.014534883720930232
39,0.9558823529411765,0.9951807228915662,0.4891566265060241,0.46376811594202894,0.47058823529411764,0.5,0.47058823529411764,0.5714285714285714,0.9079647648533098,0.8489938080495356,2.2292782570137595,0.9420289855072463,0.8353510895883777,0.6844660194174758,0.5888077858880778,0.1339285714285714,0.04878048780487809,0.0,0.14414414414414412,0.05737704918032782,0.007936507936507908,0.7704918032786885,0.4949238578680203,0.3843058350100603,0.9507228121177549,0.834457937143884,0.7256274221978535,0.8390358904903182,0.791579452293738,2.0482298510165173,0.010416666666666666,0.005208333333333333
40,0.9310344827586207,0.8944099378881988,0.3354037267080745,0.46875,0.4666666666666667,0.46875,0.4666666666666667,0.45833333333333337,0.7934679112310692,0.6765625,2.473630075093184,0.8721311475409836,0.6864686468646864,0.5514950166112956,0.4816053511705686,0.17391304347826086,0.08333333333333337,0.04166666666666663,0.17391304347826086,0.08333333333333337,0.04166666666666663,0.5862068965517242,0.3966480446927374,0.32367149758454106,0.8041993802494058,0.6550630425066336,0.548194207420294,0.8114169304085271,0.7141950113378684,2.491996308440966,0.05625,0.025
41,0.9230769230769231,0.9281045751633987,0.7320261437908497,0.5517241379310345,0.375,0.5714285714285714,0.375,0.5454545454545454,0.8691544566544567,0.7705128205128204,2.997036934700366,0.8949152542372881,0.764505119453925,0.6735395189003437,0.629757785467128,0.37142857142857144,0.2432432432432432,0.1578947368421053,0.37142857142857144,0.2432432432432432,0.1578947368421053,0.6568627450980392,0.5,0.4545454545454546,0.8736411266766713,0.7456148801425139,0.6688107873719649,0.8209922430510667,0.7515056022408964,2.395895970687615,0.014705882352941176,0.03676470588235294
42,0.7777777777777778,0.8787878787878788,0.8787878787878788,0.875,1.0,0.875,1.0,1.0,1.0,1.0,2.9014764149347756,0.9354838709677419,0.9344262295081968,0.9166666666666666,0.8983050847457628,0.5555555555555556,0.5,0.4285714285714286,0.5555555555555556,0.5,0.4285714285714286,0.9565217391304348,0.8679245283018868,0.8070175438596492,0.9686840574338602,0.9431191251430143,0.9210237338963064,1.0,1.0,2.9014764149347756,0.0,0.0
43,0.859375,0.7548076923076923,0.4278846153846154,0.295774647887324,0.2272727272727273,0.3088235294117647,0.2558139534883721,0.34693877551020413,0.8006450156866747,0.6463046757164403,2.2709968334995736,0.8383561643835616,0.7087912087912088,0.5316804407713499,0.4281767955801105,0.11650485436893199,0.045454545454545414,0.018018018018018056,0.12745098039215685,0.045454545454545414,0.018018018018018056,0.5663265306122449,0.36228287841191065,0.272189349112426,0.8931629520299442,0.7279584321743922,0.5914470139089634,0.7552238087563165,0.6255011771853877,2.0295628642818158,0.014534883720930232,0.014534883720930232
44,0.8205128205128205,0.8685446009389671,0.6619718309859155,0.5,0.4375,0.4864864864864865,0.4375,0.56,0.8890647671811107,0.8437761069340016,2.254305398788279,0.8944723618090452,0.7777777777777778,0.6649746192893401,0.5612244897959183,0.18965517241379315,0.1166666666666667,0.08333333333333337,0.19298245614035092,0.1166666666666667,0.08333333333333337,0.7419354838709677,0.5467980295566502,0.407258064516129,0.9082487681884432,0.7512742925626354,0.623055982849034,0.8318956533662416,0.7806363636363636,2.27063743953775,0.027777777777777776,0.004629629629629629
45,0.9411764705882353,0.9504950495049505,0.40594059405940597,0.25,0.21739130434782605,0.33333333333333337,0.4,0.3548387096774194,0.8580282553602533,0.7561919504643964,2.5180061437063683,0.8883248730964467,0.6479591836734694,0.4564102564102564,0.34536082474226804,0.049180327868852514,0.0,0.0,0.049180327868852514,0.0,0.0,0.536231884057971,0.310204081632653,0.217687074829932,0.783106225632118,0.568870255304863,0.3981246112066235,0.7356688129797373,0.6376425822854396,2.1946931628286612,0.019590909090909093,0.030954545454545457
46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0704942647169395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999997,1.0000000000000007,0.9999999999999997,1.0,1.0,2.0704942647169395,0.0,0.0
47,0.9,0.93,0.48,0.36,0.30000000000000004,0.36,0.30000000000000004,0.35,0.8861111111111111,0.7958333333333334,2.5558819579000813,0.8290155440414507,0.6073298429319371,0.48677248677248675,0.3850267379679144,0.125,0.030303030303030276,0.0,0.125,0.030303030303030276,0.0,0.4719101123595506,0.30952380952380953,0.23943661971830987,0.7533782401972152,0.581899641503414,0.41148796376363717,0.6373442766383942,0.5353203463203463,1.864436644281842,0.008928571428571428,0.017857142857142856
48,0.8947368421052632,0.84,0.72,0.6842105263157895,0.5,0.6842105263157895,0.5,0.6,0.940909090909091,0.8833333333333334,2.461231632542177,0.8586956521739131,0.7802197802197802,0.6888888888888889,0.6179775280898876,0.41666666666666663,0.33333333333333337,0.25,0.41666666666666663,0.33333333333333337,0.25,0.75,0.5576923076923077,0.4655172413793104,0.9004413377331423,0.7512482264253483,0.6563568376075452,0.8321678321678321,0.786489898989899,2.3273403456249215,0.03409090909090909,0.011363636363636364
